gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000160179	8719.295420278766	0.20589515899376662	0.16440273991688636	1.2523827711013618	0.21043042120494598	0.9580301043822274
ENSG00000186980	69.87030974838902	-0.8735098783857467	0.6977744956841648	-1.2518512553676444	0.21062406937311964	0.9580301043822274
ENSG00000183255	3872.4178336913487	-0.21487871229401437	0.17308806292738388	-1.2414415451871053	0.21444267969883465	0.9580301043822274
ENSG00000221859	310.99184232873233	0.5524115587862704	0.4450593979333911	1.2412086147407808	0.21452869322517193	0.9580301043822274
ENSG00000157538	7108.637246721831	0.2174736796118302	0.17568430244673622	1.2378663123745142	0.21576563526390866	0.9580301043822274
ENSG00000183570	7225.445800954422	-0.19074404967134204	0.15796299986482334	-1.2075235962508375	0.22723056343272183	0.9580301043822274
ENSG00000275895	7277.818195960109	0.21662395711553215	0.17994453300940422	1.2038373908487179	0.22865243464687	0.9580301043822274
ENSG00000159197	257.15462184038154	0.5180693300754265	0.4313526332094789	1.201034351455634	0.22973787646220822	0.9580301043822274
ENSG00000186967	111.33288444320236	-0.6683766387202627	0.5572522558143848	-1.1994148641775841	0.23036667066650907	0.9580301043822274
ENSG00000154736	3219.1349706729357	0.6849532101023327	0.571252945786173	1.1990366354429602	0.23051370065673685	0.9580301043822274
ENSG00000142197	3518.5833787291867	-0.2283837506434174	0.19068718544369168	-1.1976879836577021	0.2310385090667942	0.9580301043822274
ENSG00000198743	3926.86220473271	0.3264650908070005	0.2765339355605139	1.1805606792717132	0.23777729181544863	0.9580301043822274
ENSG00000272804	536.6872629602142	0.4278551990568793	0.3706050230831554	1.1544776039392166	0.2483044153013263	0.9580301043822274
ENSG00000183640	166.84786219396952	-0.6043723388778037	0.5287327408866188	-1.143058282837463	0.25301439333662495	0.9580301043822274
ENSG00000156304	5366.279901669253	-0.18456649848617895	0.1654359850058231	-1.1156369545578761	0.26457756705482405	0.9580301043822274
ENSG00000160193	3250.321965654104	-0.20355887728498534	0.18377535355213723	-1.107650581813385	0.26801274944726805	0.9580301043822274
ENSG00000160209	13934.901557302162	-0.16359124165971298	0.1482199904370048	-1.1037056552047286	0.2697208416747467	0.9580301043822274
ENSG00000231068	88.34677921146915	-0.6942239337852079	0.6297392281040907	-1.1023990610768468	0.27028821955576754	0.9580301043822274
ENSG00000160199	5548.23237713406	-0.18653821087456157	0.17216315963541293	-1.0834966741409164	0.27858802629128027	0.9580301043822274
ENSG00000160183	6170.91699488096	0.19749980602954137	0.18248826939755844	1.0822602827104446	0.2791368888369821	0.9580301043822274
ENSG00000159082	14600.27423705247	0.17026104738568767	0.15828623470874534	1.0756528999440576	0.2820825194015646	0.9580301043822274
ENSG00000244362	120.829246752377	0.5660441172360413	0.5370789420272143	1.053930945606427	0.29191453371000625	0.9580301043822274
ENSG00000156273	5823.031019472728	0.2148359350981584	0.20434669312691414	1.051330617641704	0.29310676963645416	0.9580301043822274
ENSG00000159079	3242.628370104836	-0.20971749409406643	0.1995511423252683	-1.0509460965762198	0.2932833473882121	0.9580301043822274
ENSG00000241837	2873.3750945867528	0.2155433802479248	0.2093312824741998	1.0296759170454644	0.3031621644284855	0.9580301043822274
ENSG00000249209	326.4572733205789	-0.4046429111900559	0.39391547369517377	-1.0272328410820017	0.3043108374053608	0.9580301043822274
ENSG00000274749	204.4415651547504	0.44244711222740896	0.43235093177633294	1.0233518184165706	0.30614153151761503	0.9580301043822274
ENSG00000187766	306.25441224011473	0.4914679168358221	0.48049237537288103	1.022842280180666	0.3063824237722942	0.9580301043822274
ENSG00000215455	429.45832389725166	0.4323479170610051	0.44264728945790904	0.9767323269741082	0.32870168661414345	0.9580301043822274
ENSG00000198390	213.15730927210927	0.44083772698653995	0.45442269148512543	0.9701050041005046	0.33199415494163614	0.9580301043822274
ENSG00000160298	6777.34010337486	-0.193942968425622	0.2008953740564709	-0.9653929033284031	0.3343480546480398	0.9580301043822274
ENSG00000221837	684.2999362016378	0.29442356367597877	0.30678259226395077	0.9597140486467417	0.33719915076671414	0.9580301043822274
ENSG00000159110	5273.123446664311	0.16049806081733956	0.1708784051035625	0.9392530362164145	0.3476008447234681	0.9580301043822274
ENSG00000222018	245.74829482810588	-0.3792073145223423	0.41035004407787	-0.9241069179716771	0.3554306518231859	0.9580301043822274
ENSG00000159147	6309.856510842514	-0.15289574432181915	0.1655107478121339	-0.9237813637055544	0.35560016004348194	0.9580301043822274
ENSG00000156282	393.05427175987273	0.34024651115156235	0.38578964673603416	0.8819482690378329	0.3778047826806059	0.9580301043822274
ENSG00000160233	1936.5896005445275	-0.2755165899927393	0.3143593078950594	-0.8764384672990605	0.38079171389702837	0.9580301043822274
ENSG00000160213	3872.039081666965	0.18362911628968928	0.20960666195690797	0.8760652670831651	0.3809945533970637	0.9580301043822274
ENSG00000160307	954.3620038277882	0.22481114361952287	0.25676386234659826	0.8755560130812204	0.3812714470255582	0.9580301043822274
ENSG00000188694	709.7148238998739	-0.3600061501599728	0.41208476652733855	-0.8736215929401244	0.38232436300294387	0.9580301043822274
ENSG00000154639	3235.214460724583	-0.1563531753882599	0.18009053798103308	-0.8681920612882329	0.38528919947511275	0.9580301043822274
ENSG00000157578	7965.937984114046	0.12560128857811925	0.14557992792219093	0.8627651515616233	0.38826660291304915	0.9580301043822274
ENSG00000160310	9500.967975710191	-0.14623750816858636	0.17216381871140216	-0.8494090643616821	0.3956537111049687	0.9580301043822274
ENSG00000189169	484.2312142290211	-0.29777807404500845	0.3544003013289106	-0.8402308714987452	0.4007789522816342	0.9580301043822274
ENSG00000183421	2100.5113121821296	-0.23873841204367066	0.28505806637818015	-0.837508003463904	0.4023070801009346	0.9580301043822274
ENSG00000154646	1982.756106577309	0.17141266031787872	0.20890724137359737	0.8205204338098288	0.4119194853660698	0.9580301043822274
ENSG00000185808	5695.79476716947	0.13384390195454374	0.16579063689239176	0.8073067602811406	0.4194897701498606	0.9580301043822274
ENSG00000241945	3577.8878260146853	0.14551213178579775	0.1819404252504803	0.7997790023051164	0.423838850816017	0.9580301043822274
ENSG00000142188	3698.359884956687	0.14196907367564754	0.178144398716646	0.7969325709839554	0.42549019330296667	0.9580301043822274
ENSG00000184900	2709.123731113653	-0.17383333616229943	0.22007337560728923	-0.7898880802032908	0.4295931332240539	0.9580301043822274
ENSG00000175894	4292.606323686293	0.16512344027821885	0.20978200591487542	0.7871191790644906	0.4312121031199182	0.9580301043822274
ENSG00000160294	10335.025758920943	0.12920319671547079	0.16498631401195374	0.7831146328059043	0.43355979905354053	0.9580301043822274
ENSG00000173638	6804.35047696111	0.12133182533973597	0.15593271824443425	0.7781037020693808	0.43650788042468863	0.9580301043822274
ENSG00000160201	6880.251022182874	-0.1487238935848638	0.1922014206679691	-0.7737918537126038	0.43905389067804607	0.9580301043822274
ENSG00000205758	7743.734602022603	-0.11903278676761542	0.15677874725834462	-0.7592405785171232	0.4477086561060757	0.9580301043822274
ENSG00000278961	1568.0109026490609	-0.19534327946726554	0.2574651772765933	-0.7587172818225799	0.4480216966548952	0.9580301043822274
ENSG00000154645	5265.517860776637	-0.12068091615225296	0.16082341411471568	-0.7503939449150794	0.45301747668687015	0.9580301043822274
ENSG00000157601	8439.391641296119	0.12107005198463303	0.16365128632052073	0.7398050739882983	0.4594182797858359	0.9580301043822274
ENSG00000276076	1018.1615768142111	0.18213859912609387	0.251012082872337	0.7256168589251868	0.46807368302117847	0.9580301043822274
ENSG00000160221	5563.790604911638	-0.12698797701751022	0.17653932730037986	-0.7193183465655869	0.47194479427214964	0.9580301043822274
ENSG00000141956	21322.041994131494	0.10464414712434786	0.146232439850557	0.7156014577291433	0.47423747325772253	0.9580301043822274
ENSG00000183778	8424.59501980537	-0.13827035905959736	0.19648220193206217	-0.7037296900174563	0.4816011269799808	0.9580301043822274
ENSG00000170262	1249.969114999956	0.17703406573550776	0.2547202380425438	0.6950137417268715	0.4870466898029372	0.9580301043822274
ENSG00000186971	246.69290776234487	0.2647366688199538	0.3861897493770174	0.6855093105060768	0.49302258747015293	0.9580301043822274
ENSG00000142166	2806.1186519468083	-0.1252887675263316	0.18377710563689525	-0.681743066374523	0.495401430394145	0.9580301043822274
ENSG00000159259	1949.4463739738976	-0.16347431173807	0.24121441742733415	-0.6777136851171702	0.4979532477171843	0.9580301043822274
ENSG00000188155	513.9185873606798	-0.2613759711104571	0.38911385502393847	-0.6717210598794461	0.501761291643134	0.9580301043822274
ENSG00000160216	12614.299208597928	0.10248281735550971	0.15349273919954717	0.6676720859237363	0.5043429320809735	0.9580301043822274
ENSG00000155313	7624.786045074706	-0.1057378771010301	0.16208326653252636	-0.6523676340136627	0.5141640385611053	0.9580301043822274
ENSG00000212935	353.61167289237346	0.26662286601602087	0.4096192036634885	0.6509042145276412	0.515108320699638	0.9580301043822274
ENSG00000186977	156.2649732968446	0.3271652877850994	0.5069908179310376	0.6453081125220721	0.518727536511943	0.9580301043822274
ENSG00000186866	7825.144397171454	-0.12411416749331862	0.19476549417168745	-0.6372492623560461	0.5239624942100465	0.9580301043822274
ENSG00000212933	116.1771347012161	-0.3573730775618281	0.5627162184403176	-0.6350857960916076	0.5253724603024383	0.9580301043822274
ENSG00000205927	1801.1226129510383	-0.15493315685832088	0.2451065664392879	-0.632105288361164	0.5273180798028907	0.9580301043822274
ENSG00000184787	5731.77306992317	-0.10439931273441458	0.16704492977272142	-0.6249774409583012	0.5319858641957251	0.9580301043822274
ENSG00000159212	2243.800428723488	-0.14131611038716307	0.22649828383507348	-0.6239169144878092	0.5326821513922894	0.9580301043822274
ENSG00000198862	10175.305115380379	0.10426796082508556	0.16719599447714267	0.6236271458006729	0.5328724788112156	0.9580301043822274
ENSG00000156284	722.570914262694	-0.18279926641553737	0.2932247919624958	-0.6234099961060519	0.5330151307822255	0.9580301043822274
ENSG00000206107	218.71940667229407	-0.2844316579877134	0.45780449876467383	-0.6212950260541682	0.5344055257575295	0.9580301043822274
ENSG00000206102	96.362199232124	-0.3450361614140109	0.556772445928732	-0.6197076811846688	0.5354502577070517	0.9580301043822274
ENSG00000276612	474.51133130939616	-0.2307114587179916	0.3725542927486439	-0.619269360757705	0.5357389253032385	0.9580301043822274
ENSG00000142185	10185.98101526332	0.11159992352395533	0.18138173169645355	0.6152765357358058	0.5383721107131478	0.9580301043822274
ENSG00000205439	165.5063142042479	0.3161300164011281	0.5162169378747414	0.6123976049732722	0.5402747260254835	0.9580301043822274
ENSG00000187026	143.15486376493948	-0.33035432616184784	0.5647242237269676	-0.5849834525985683	0.5585588432685649	0.9580301043822274
ENSG00000197381	17337.71153452766	-0.13901977582318475	0.23863359045598773	-0.5825658305586481	0.5601856133432499	0.9580301043822274
ENSG00000182816	247.16162116782812	0.23411443855693284	0.4049227075423581	0.5781706834320786	0.5631488894917007	0.9580301043822274
ENSG00000166979	5424.480633537603	-0.09000054949940056	0.1573914300146929	-0.5718262391478289	0.5674396990507213	0.9580301043822274
ENSG00000160208	2687.676153795114	0.13926057996159555	0.25129835373601467	0.5541643146134049	0.5794663980494583	0.9580301043822274
ENSG00000280071	3233.445813459059	-0.11178574559612821	0.20210292224276036	-0.5531129602463358	0.5801860626208333	0.9580301043822274
ENSG00000160223	6067.570990139398	-0.10257075199365512	0.18596782101539044	-0.5515510771359013	0.5812559629166283	0.9580301043822274
ENSG00000273590	3049.102382337221	-0.10530012478951213	0.19423031730640875	-0.5421405177616815	0.5877217082578867	0.9580301043822274
ENSG00000183844	2345.5682424198963	-0.1150537344239373	0.21445658880420265	-0.5364896227505538	0.5916202059547297	0.9580301043822274
ENSG00000159267	7232.7953328243275	-0.08343783128364411	0.15817454759307775	-0.5275047885598987	0.5978430919675255	0.9580301043822274
ENSG00000160299	8674.898550594435	-0.08820780704159785	0.17433468613395603	-0.5059681982839626	0.6128789749296982	0.9580301043822274
ENSG00000187005	185.96342654651565	0.2695239058673995	0.5344298469704241	0.5043204592619155	0.6140362026230617	0.9580301043822274
ENSG00000160285	8270.410393959957	-0.10951670330192838	0.21776352482498212	-0.5029157357273107	0.6150235172719305	0.9580301043822274
ENSG00000142182	1644.5556722653141	-0.11927727033019646	0.2387753979159003	-0.49953752091414133	0.617400760795316	0.9580301043822274
ENSG00000206105	63.3991861086266	0.3346706000329678	0.6896656556753411	0.48526499366602266	0.6274883838926528	0.9580301043822274
ENSG00000160282	4789.5272733815145	-0.07530399407863696	0.15620730560422227	-0.4820772868935619	0.629751044125452	0.9580301043822274
ENSG00000182670	29244.613282220722	0.09286953954099207	0.19483475414501747	0.4766579758756404	0.6336056922714939	0.9580301043822274
ENSG00000160284	1127.1069645896896	-0.1375781191107937	0.29844711106067795	-0.46097989899062014	0.644813026640854	0.9580301043822274
ENSG00000215454	1271.0268755961433	0.14310125481890495	0.311849767615924	0.4588788246113087	0.6463211858140023	0.9580301043822274
ENSG00000157542	8536.36245116263	-0.08484455129372866	0.18556019440105218	-0.4572346540570749	0.6475023925869552	0.9580301043822274
ENSG00000285815	1041.1919805904447	-0.14432108615045752	0.32272981769885	-0.44718857147909513	0.6547389123568146	0.9580301043822274
ENSG00000160202	1534.1649166442007	-0.10624654797677185	0.23782002441890765	-0.44675190088124817	0.6550542035312561	0.9580301043822274
ENSG00000160255	11488.195185081562	-0.07320720854379255	0.16444930036152963	-0.44516582547236083	0.6561999216040284	0.9580301043822274
ENSG00000154642	3261.852575312652	0.07767048052745598	0.17688281694893707	0.4391069854449348	0.6605840177627705	0.9580301043822274
ENSG00000160214	3845.1157107355366	-0.0871217889126316	0.1990753420800662	-0.4376322451707357	0.6616528925595152	0.9580301043822274
ENSG00000240432	136.4962480081478	0.20664166268922257	0.47408172221216255	0.43587772531071267	0.6629254470885857	0.9580301043822274
ENSG00000157551	11706.718904621332	0.07261477934659238	0.16701374065742408	0.43478326430361597	0.6637197537238091	0.9580301043822274
ENSG00000142192	11354.679727269811	-0.06401741239510214	0.1475983737679546	-0.43372708493215867	0.6644866358749598	0.9580301043822274
ENSG00000185272	2479.921667682133	-0.0856304357491981	0.20349368333938267	-0.4208014437793894	0.6739000772917833	0.9580301043822274
ENSG00000205726	26233.448530126578	0.06972649861153414	0.17006122840448865	0.41000820272619976	0.6817999303356594	0.9580301043822274
ENSG00000142168	1443.0360134410198	0.09730094247852454	0.23771230915978953	0.4093222720457405	0.6823031729565019	0.9580301043822274
ENSG00000159231	409.23475746778473	-0.17602454679256677	0.4318960941684051	-0.4075622566846627	0.6835950788114982	0.9580301043822274
ENSG00000184351	239.72694643471596	-0.1750921962212742	0.44186566969179486	-0.3962566187669717	0.6919157266408207	0.9580301043822274
ENSG00000142149	2826.5770393108673	0.0913077806862877	0.23228680744678182	0.39308207680802887	0.6942588614687148	0.9580301043822274
ENSG00000159261	3011.645271228362	0.07132878648346391	0.18332979521893134	0.38907361674780416	0.6972216896588892	0.9580301043822274
ENSG00000280433	2174.487276328411	0.0919079667683467	0.23831413557797268	0.3856588974273238	0.6997493073253037	0.9580301043822274
ENSG00000243646	3381.23260229927	0.07193202412089568	0.18957677110642746	0.37943479942758074	0.7043650129576766	0.9580301043822274
ENSG00000243927	2952.0213417886334	-0.0705895409594702	0.1875027000463278	-0.3764721304921427	0.706565930751746	0.9580301043822274
ENSG00000275993	1733.7376156032706	-0.07971293225385852	0.21930583459332512	-0.3634783926368218	0.7162475509807884	0.9580301043822274
ENSG00000159256	5423.953315769551	0.06475037856178976	0.18746456912755635	0.34540062083801937	0.7297932105002436	0.9580301043822274
ENSG00000183486	6641.953508503184	-0.056687845388999576	0.16504070300211474	-0.3434779685122476	0.7312389124040056	0.9580301043822274
ENSG00000177398	10822.0751035306	-0.04912171917313043	0.14488312575762	-0.3390437562432761	0.7345767675153824	0.9580301043822274
ENSG00000156299	7076.986341536885	-0.04701691713212142	0.1505615174557461	-0.3122771205194641	0.7548299264285793	0.9580301043822274
ENSG00000160200	8371.089441132357	0.04727763086629856	0.1525053523784868	0.31000637111388224	0.7565561114299317	0.9580301043822274
ENSG00000186965	119.22298672017585	-0.16108468288765143	0.5196298816636216	-0.30999888299712597	0.7565618057839706	0.9580301043822274
ENSG00000173276	9009.67953934212	-0.04876831933595242	0.15744099061618014	-0.3097561768703742	0.7567463793212126	0.9580301043822274
ENSG00000277117	2723.72835999405	0.07092786080292962	0.24102071412924267	0.2942811826741827	0.7685430504207696	0.9580301043822274
ENSG00000188992	1693.4511488747394	0.0746485619385794	0.2562206105021215	0.2913448757782946	0.770787569361042	0.9580301043822274
ENSG00000160190	4074.7903103299873	0.04662627129513131	0.16086453406516538	0.28984804864596975	0.7719324873770013	0.9580301043822274
ENSG00000160305	12056.922012956298	0.053767805496816215	0.1879518104627077	0.28607229355465297	0.7748227517006631	0.9580301043822274
ENSG00000142178	2463.8283619108342	-0.06142047928197755	0.2213371160296329	-0.27749742286221213	0.7813981844094542	0.9580301043822274
ENSG00000156256	5930.402384794526	-0.052959266221825355	0.1950575159015139	-0.2715058990526923	0.7860019632594178	0.9580301043822274
ENSG00000159086	6888.340333214252	-0.04482054870358996	0.1695997792705774	-0.2642724471479636	0.7915699897644576	0.9580301043822274
ENSG00000155307	5829.2391906953635	0.052150509934892425	0.20007294158135794	0.2606574858284166	0.7943566542803425	0.9580301043822274
ENSG00000156253	3143.5595949932035	0.04888709026458647	0.19605436336370047	0.2493547678604634	0.8030863702391339	0.9580301043822274
ENSG00000142156	3763.511621019508	-0.043873295895237197	0.1784129994456045	-0.24590862791146292	0.8057529647741231	0.9580301043822274
ENSG00000265590	717.514660792631	-0.06674692646320868	0.27255578139350733	-0.24489271928831918	0.8065394992435437	0.9580301043822274
ENSG00000157540	23810.723797644583	-0.03576396572929826	0.14701758156577313	-0.24326318899007382	0.8078015188905703	0.9580301043822274
ENSG00000159140	18733.308036706567	0.039890846095947674	0.16559902190070924	0.24088817456823897	0.8096417876356506	0.9580301043822274
ENSG00000241123	333.31186689700075	0.0839913127812053	0.3501330781643381	0.23988396989382196	0.8104202082506712	0.9580301043822274
ENSG00000159228	1676.3791090730535	-0.04937425920459544	0.2072584600496181	-0.23822554308651692	0.8117061668058192	0.9580301043822274
ENSG00000182093	9965.751650450604	0.03649718882261928	0.15612736724624968	0.23376547921322854	0.8151670506797142	0.9580301043822274
ENSG00000156265	7733.562803259636	0.04312300176328721	0.1845587900637248	0.23365455391421683	0.8152531718665709	0.9580301043822274
ENSG00000242220	1685.4776042782178	-0.05059927533287342	0.22204179500792084	-0.2278817613191625	0.8197381620653927	0.9580301043822274
ENSG00000206106	112.50262672653727	-0.13069355466408977	0.6059067720247705	-0.2156991152737055	0.8292222908956697	0.9580301043822274
ENSG00000171587	6203.7397080504015	0.048025129471532244	0.22319835539360836	0.21516793610257723	0.8296363887133738	0.9580301043822274
ENSG00000159216	12540.848824393177	0.03971102262018205	0.18618488456787594	0.2132881125787895	0.8311022450264863	0.9580301043822274
ENSG00000279493	149.9704339577635	-0.11504792903078677	0.544732681471702	-0.21120070989675574	0.8327306568300765	0.9580301043822274
ENSG00000274559	341.8252381057862	0.07912619368745334	0.3755442540558459	0.21069738874419514	0.8331234123482789	0.9580301043822274
ENSG00000221864	213.93868211319295	0.08403495899550077	0.4046788179572385	0.20765840777063	0.8354956954748766	0.9580301043822274
ENSG00000185917	9443.265627354574	-0.030022068786872778	0.1472726886582344	-0.20385360694095106	0.8384679000183496	0.9580301043822274
ENSG00000160194	2729.3401439377776	0.04244660815287734	0.23359864151663154	0.18170742722343813	0.8558123369305848	0.9580301043822274
ENSG00000182871	8750.755064646257	-0.029153303978980184	0.16103287947700734	-0.18103945028904958	0.8563366107535872	0.9580301043822274
ENSG00000184032	143.54290699282728	0.10283392566614148	0.5782751635532829	0.17782870880060933	0.858857500317911	0.9580301043822274
ENSG00000156261	4776.354763903865	-0.02891149677481319	0.16485196401407723	-0.17537854006000406	0.8607822017987752	0.9580301043822274
ENSG00000159131	8715.335215355271	-0.02718461698843696	0.15653567014851544	-0.17366404067932356	0.8621294994142268	0.9580301043822274
ENSG00000244025	141.17342022756918	0.08723524772384762	0.506856264787022	0.17211042613925936	0.8633507162029529	0.9580301043822274
ENSG00000160218	8653.232966225576	-0.030276660374394616	0.1800232450339716	-0.1681819498847563	0.8664401405851636	0.9580301043822274
ENSG00000184724	144.98350110359996	0.08856025805592298	0.5316287327958883	0.16658290380615018	0.8676982465103171	0.9580301043822274
ENSG00000142207	4402.770802040942	-0.03992045676520464	0.2432165295886342	-0.1641354591841449	0.869624507945164	0.9580301043822274
ENSG00000160226	4290.789367038206	-0.02715197762018866	0.1694220189709078	-0.16026238965344314	0.8726743845924055	0.9580301043822274
ENSG00000180530	7770.1053122932135	0.027639936473583735	0.1741033015983124	0.15875595821470426	0.8738611489008138	0.9580301043822274
ENSG00000160224	4371.889655425777	0.033852285183777184	0.21408740493199876	0.15812366539979214	0.874359352907797	0.9580301043822274
ENSG00000185658	17050.06087510986	0.02276002820157338	0.1500092075000758	0.1517242080061111	0.8794044629887857	0.958969628687771
ENSG00000205445	662.8432496642308	-0.0409389777141615	0.28503551360017493	-0.14362763852502755	0.8857945145502837	0.9610982333997041
ENSG00000274276	5789.097919628624	-0.024625561152493747	0.1813084155682304	-0.13582139072428548	0.8919624804090904	0.9610982333997041
ENSG00000182362	2224.451803592634	0.026594817897766986	0.1994942404096363	0.1333112065950269	0.8939472651272358	0.9610982333997041
ENSG00000160256	1167.9626225617926	-0.03313417638015952	0.26194038469576425	-0.12649510467293487	0.8993400238267215	0.9623778759641085
ENSG00000249624	1568.6771956164764	-0.023175754418710975	0.21711142647522041	-0.10674589907572687	0.9149905684105234	0.9676447865350938
ENSG00000205581	7602.7294371686285	-0.016908344728313242	0.15957208395693137	-0.10596054340480267	0.9156136576918706	0.9676447865350938
ENSG00000160180	829.2304824870131	-0.02435127175373977	0.24904066516172566	-0.09778030322046476	0.9221067481762564	0.9676447865350938
ENSG00000186924	115.42817569360821	0.05705278052444096	0.5848865091689671	0.09754504443178917	0.9222935644765733	0.9676447865350938
ENSG00000186970	176.99971906234705	0.039019032670382606	0.41666068927954325	0.0936470218437243	0.9253895556820328	0.9676447865350938
ENSG00000275464	3762.2190434525583	0.013341109015933555	0.19306193995577625	0.06910273987192679	0.9449078401416724	0.983425929578879
